"user_sn","prac_sn","date","during_time","score_rate","binary_res","items_ans_time","indicator_name","subject_name"
"307570","51624232","2024-03-08 10:25:44","225","100","1@XX@1@XX@","6880@XX@6007@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"272527","51624250","2024-03-08 10:29:49","19","100","1@XX@1@XX@","11337@XX@7772@XX@","認識圓心角。","數學108"
"272527","51624263","2024-03-08 10:30:19","12","100","1@XX@1@XX@","7454@XX@4866@XX@","認識扇形及其組成要素。","數學108"
"106735","51624269","2024-03-08 10:30:28","15","50","1@XX@0@XX@","8997@XX@5902@XX@","認識扇形及其組成要素。","數學108"
"272527","51624279","2024-03-08 10:30:45","15","100","1@XX@1@XX@","4405@XX@10674@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"286321","51624305","2024-03-08 10:31:53","6","0","0@XX@0@XX@","4496@XX@1872@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"106735","51624307","2024-03-08 10:32:07","5","50","0@XX@1@XX@","2612@XX@2589@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"250399","51624310","2024-03-08 10:32:22","9","50","0@XX@1@XX@","5709@XX@2906@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"23250","51624334","2024-03-08 10:33:12","4","100","1@XX@1@XX@","2464@XX@1877@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"46696","51624344","2024-03-08 10:33:29","5","0","0@XX@0@XX@","2854@XX@2060@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"212767","51624361","2024-03-08 10:34:01","13","100","1@XX@1@XX@","4529@XX@7881@XX@","認識圓心角。","數學108"
"122299","51624362","2024-03-08 10:34:05","14","50","1@XX@0@XX@","4921@XX@9285@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"212767","51624367","2024-03-08 10:34:21","10","100","1@XX@1@XX@","5833@XX@4402@XX@","認識扇形及其組成要素。","數學108"
"212767","51624381","2024-03-08 10:34:43","22","50","1@XX@0@XX@","14430@XX@6999@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"42415","51624402","2024-03-08 10:35:36","17","50","0@XX@1@XX@","9758@XX@7761@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"20034","51624435","2024-03-08 10:36:52","10","50","0@XX@1@XX@","6644@XX@3975@XX@","認識圓心角。","數學108"
"20034","51624471","2024-03-08 10:37:44","24","100","1@XX@1@XX@","13767@XX@9670@XX@","認識扇形及其組成要素。","數學108"
"20034","51624505","2024-03-08 10:38:30","23","50","1@XX@0@XX@","4976@XX@17924@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"250399","51624526","2024-03-08 10:39:03","13","50","0@XX@1@XX@","9433@XX@3603@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"4561","51634071","2024-03-08 13:08:54","12","100","1@XX@1@XX@","7586@XX@4667@XX@","10以內聽讀寫做、0的使用。","數學108"
"4561","51634090","2024-03-08 13:09:24","7","100","1@XX@1@XX@","3386@XX@3831@XX@","30以內聽讀寫做。","數學108"
"4561","51634116","2024-03-08 13:09:41","23","100","1@XX@1@XX@","14342@XX@8314@XX@","50以內聽讀寫做。","數學108"
"122299","51672134","2024-03-10 09:01:52","21","100","1@XX@1@XX@","15889@XX@5241@XX@","東西方星座傳說故事","自然108"
"122299","51672236","2024-03-10 09:11:00","37","50","0@XX@1@XX@","20505@XX@16351@XX@","認識星星的顏色與星等","自然108"
"122299","51672250","2024-03-10 09:12:10","31","50","0@XX@1@XX@","23222@XX@7047@XX@","認識星星的顏色與星等","自然108"
"122299","51672260","2024-03-10 09:12:58","12","100","1@XX@1@XX@","8579@XX@3530@XX@","認識星星的顏色與星等","自然108"
"108139","51674758","2024-03-10 11:59:36","19","100","1@XX@1@XX@","11941@XX@7057@XX@","東西方星座傳說故事","自然108"
"108139","51674773","2024-03-10 12:00:10","42","100","1@XX@1@XX@","14615@XX@27725@XX@","認識星星的顏色與星等","自然108"
"42415","51676582","2024-03-10 14:01:42","35","50","1@XX@0@XX@","23159@XX@12258@XX@","認識星星的顏色與星等","自然108"
"316786","51677783","2024-03-10 15:33:20","100","100","1@XX@1@XX@","56059@XX@81428@XX@18571@XX@","一二三木頭人","表演藝術"
"316786","51677806","2024-03-10 15:37:23","14","100","1@XX@1@XX@","8109@XX@5543@XX@","字形[五]/字體字形1","國語文"
"316786","51677847","2024-03-10 15:40:26","5","100","1@XX@1@XX@","2434@XX@3450@XX@","字形[五]/字體字形1","國語文"
"316786","51677849","2024-03-10 15:40:34","6","100","1@XX@1@XX@","2771@XX@2702@XX@","字形[五]/字體字形1","國語文"
"316786","51677950","2024-03-10 15:49:41","15","100","1@XX@1@XX@","3917@XX@10812@XX@","字形[五]/字體字形2","國語文"
"316786","51677953","2024-03-10 15:50:01","4","100","1@XX@1@XX@","1906@XX@2489@XX@","字形[五]/字體字形2","國語文"
"316786","51677955","2024-03-10 15:50:08","5","100","1@XX@1@XX@","2192@XX@2200@XX@","字形[五]/字體字形2","國語文"
"316786","51678036","2024-03-10 15:56:12","9","100","1@XX@","8403@XX@","字義[一]/字義7","國語文"
"316786","51678037","2024-03-10 15:56:25","3","100","1@XX@","2778@XX@","字義[一]/字義7","國語文"
"316786","51678038","2024-03-10 15:56:31","3","100","1@XX@","2960@XX@","字義[一]/字義7","國語文"
"316786","51678158","2024-03-10 16:04:35","25","75","1@XX@0@XX@1@XX@1@XX@","6551@XX@11115@XX@4788@XX@2873@XX@","地震預警","防災"
"316786","51678244","2024-03-10 16:09:06","57","100","1@XX@1@XX@1@XX@","9398@XX@4337@XX@20788@XX@42226@XX@5741@XX@","地球與板塊構造","防災"
"316786","51678302","2024-03-10 16:14:33","10","100","1@XX@1@XX@","6120@XX@3842@XX@","利用眼睛鼻子耳朵察覺危害","防災"
"4561","51682486","2024-03-10 20:15:21","15","100","1@XX@1@XX@","5932@XX@9126@XX@","能透過具體物或圖象，解決10以內數的合成、分解問題。","數學108"
"4561","51682499","2024-03-10 20:15:45","10","100","1@XX@1@XX@","3873@XX@6409@XX@","能透過具體物或圖象，解決10以內數的合成、分解問題。","數學108"
"4561","51682568","2024-03-10 20:17:52","10","100","1@XX@1@XX@","5320@XX@5063@XX@","能透過具體物或圖象，解決10以內數的合成、分解問題。","數學108"
"4561","51682583","2024-03-10 20:18:14","11","100","1@XX@1@XX@","4900@XX@6051@XX@","能從問題<添加型、併加型>情境中，認識10以內加法的算式記錄和結果，並了解各數字及符號代表的意義。","數學108"
"4561","51682597","2024-03-10 20:18:34","15","100","1@XX@1@XX@","7397@XX@7658@XX@","能從問題<比較型>情境中，認識10以內加.減法的算式記錄和結果，並了解各數字及符號代表的意義。","數學108"
"4561","51682612","2024-03-10 20:18:56","18","100","1@XX@1@XX@","8432@XX@9012@XX@","能在具體情境中解決一位數的連加問題<添加、併加>。","數學108"
"4561","51682633","2024-03-10 20:19:25","15","100","1@XX@1@XX@","8432@XX@5885@XX@","能熟練18以內基本加法。","數學108"
"4561","51682668","2024-03-10 20:20:21","23","100","1@XX@1@XX@1@XX@","10885@XX@6205@XX@5650@XX@","能辨認、描述與分類簡單平面圖形。","數學108"
"4561","51682690","2024-03-10 20:20:51","22","50","0@XX@1@XX@","7580@XX@14013@XX@","能透過觀察和套描活動，仿製基本平面圖形<三角形丶正方形、長方形、圓形>。","數學108"
"4561","51682719","2024-03-10 20:21:52","13","100","1@XX@1@XX@","8268@XX@5320@XX@","能透過觀察和套描活動，仿製基本平面圖形<三角形丶正方形、長方形、圓形>。","數學108"
"4561","51682752","2024-03-10 20:22:33","22","100","1@XX@1@XX@1@XX@","7226@XX@7446@XX@6790@XX@","能用圖形板排出指定造型。","數學108"
"4561","51682781","2024-03-10 20:23:04","29","50","0@XX@1@XX@","20571@XX@8179@XX@","能長方形、正方形、三角形、圓形，進行變換造型或做平面造型設計。","數學108"
"4561","51682825","2024-03-10 20:24:38","13","100","1@XX@1@XX@","6013@XX@7391@XX@","能依給定圖示，用積木做立體堆疊。","數學108"
"4561","51682856","2024-03-10 20:25:47","9","100","1@XX@1@XX@","4489@XX@4705@XX@","認識1元、5元、10元、50元、100元的錢幣及換算。","數學108"
"4561","51682876","2024-03-10 20:26:03","31","100","1@XX@1@XX@","13440@XX@18217@XX@","能計數100元以內的錢幣組合。","數學108"
"4561","51682935","2024-03-10 20:27:55","35","100","1@XX@1@XX@","23091@XX@11495@XX@","能使用1元、5元、10元、50元的錢幣進行解題活動。","數學108"
"4561","51682973","2024-03-10 20:29:43","29","50","1@XX@0@XX@","5452@XX@23678@XX@","能觀察與推理一維變化模式。","數學108"
"4561","51683004","2024-03-10 20:30:48","24","100","1@XX@1@XX@","3183@XX@20661@XX@","能觀察與推理一維變化模式。","數學108"
"4561","51683165","2024-03-10 20:35:20","16","100","1@XX@1@XX@","5321@XX@10884@XX@","好酷的樂器","音樂"
"4561","51683186","2024-03-10 20:35:43","26","50","1@XX@0@XX@","11272@XX@14428@XX@","典雅的室內樂","音樂"
"4561","51683195","2024-03-10 20:36:17","17","100","1@XX@1@XX@","9507@XX@7851@XX@","樂器團結力量大","音樂"
"4561","51683217","2024-03-10 20:36:50","24","100","1@XX@1@XX@","4844@XX@19631@XX@","我的家鄉我的歌","音樂"
"4561","51683363","2024-03-10 20:38:38","145","50","0@XX@1@XX@","138980@XX@5788@XX@","藝術歌曲-流行歌曲大PK","音樂"
"4561","51683434","2024-03-10 20:43:05","10","100","1@XX@1@XX@","4211@XX@5095@XX@","好酷的樂器","音樂"
"4561","51683449","2024-03-10 20:43:22","21","50","1@XX@0@XX@","15250@XX@6141@XX@","典雅的室內樂","音樂"
"4561","51683464","2024-03-10 20:43:54","11","100","1@XX@1@XX@","4213@XX@7293@XX@","樂器團結力量大","音樂"
"4561","51683482","2024-03-10 20:44:33","13","50","1@XX@0@XX@","8025@XX@5166@XX@","我的家鄉我的歌","音樂"
"4561","51683497","2024-03-10 20:44:56","27","100","1@XX@1@XX@","10091@XX@16666@XX@","藝術歌曲-流行歌曲大PK","音樂"
"4561","51683533","2024-03-10 20:46:28","14","100","1@XX@1@XX@","6222@XX@8539@XX@","能寫出100到1000的數詞序列。","數學108"
"4561","51683611","2024-03-10 20:48:18","11","100","1@XX@1@XX@","6511@XX@4847@XX@","能寫出100到1000的數詞序列。","數學108"
"11303","51687358","2024-03-11 07:39:04","4","50","0@XX@1@XX@","1752@XX@2105@XX@","東西方星座傳說故事","自然108"
"11303","51687365","2024-03-11 07:39:31","4","0","0@XX@0@XX@","1873@XX@1923@XX@","認識星星的顏色與星等","自然108"
"4561","51691509","2024-03-11 08:32:20","36","0","0@XX@0@XX@0@XX@0@XX@","8026@XX@4601@XX@14737@XX@19057@XX@22003@XX@3047@XX@2644@XX@","洋流的影響與實驗","海洋與環境"
"4561","51691694","2024-03-11 08:34:13","20","100","1@XX@1@XX@1@XX@1@XX@","5456@XX@5151@XX@3839@XX@5515@XX@","臺灣海岸的海洋廢棄物與季風","海洋與環境"
"4561","51691782","2024-03-11 08:35:13","10","100","1@XX@1@XX@1@XX@1@XX@","2780@XX@2234@XX@2282@XX@2357@XX@","臺灣海岸的海洋廢棄物與季風","海洋與環境"
"8634","51699349","2024-03-08 10:25:54","262224","0","0@XX@0@XX@","262190121@XX@33320@XX@","認識圓心角。","數學108"
"8634","51699393","2024-03-11 11:17:16","7","100","1@XX@1@XX@","3170@XX@3444@XX@","認識圓心角。","數學108"
"8634","51699450","2024-03-11 11:18:55","15","100","1@XX@1@XX@","8583@XX@6375@XX@","認識扇形及其組成要素。","數學108"
"8634","51699475","2024-03-11 11:19:24","27","50","1@XX@0@XX@","10900@XX@16467@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"8634","51699486","2024-03-11 11:19:56","14","50","1@XX@0@XX@","3354@XX@10905@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"8634","51699491","2024-03-11 11:20:14","6","50","1@XX@0@XX@","2777@XX@2752@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"8634","51699502","2024-03-11 11:20:29","8","100","1@XX@1@XX@","4506@XX@4104@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"8634","51699778","2024-03-11 11:29:18","31","0","0@XX@0@XX@","19571@XX@11088@XX@","能解決真分數除以整數的應用問題。","數學108"
"8634","51699920","2024-03-11 11:32:10","7","100","1@XX@1@XX@","3773@XX@3044@XX@","能解決真分數除以整數的應用問題。","數學108"
"8634","51700296","2024-03-11 11:38:25","5","50","0@XX@1@XX@","2838@XX@2448@XX@","能解決假分數除以整數的應用問題。","數學108"
"8634","51700317","2024-03-11 11:38:46","8","100","1@XX@1@XX@","4204@XX@3455@XX@","能解決假分數除以整數的應用問題。","數學108"
"272527","51700988","2024-03-11 11:46:18","15","100","1@XX@1@XX@","7006@XX@8147@XX@","能判別乘數是小數的乘法問題的大小關係。","數學108"
"272527","51701055","2024-03-11 11:46:42","26","50","1@XX@0@XX@","18118@XX@7681@XX@","能用直式運算解決生活中小數乘法的應用問題。","數學108"
"8634","51701094","2024-03-11 11:47:18","6","50","1@XX@0@XX@","3930@XX@1885@XX@","能解決帶分數除以整數的應用問題。","數學108"
"272527","51701105","2024-03-11 11:47:20","10","100","1@XX@1@XX@","6050@XX@4020@XX@","能用直式運算解決生活中小數乘法的應用問題。","數學108"
"8634","51701200","2024-03-11 11:48:34","4","50","0@XX@1@XX@","2078@XX@2173@XX@","能解決小數乘以小數的直式問題。","數學108"
"8634","51701232","2024-03-11 11:48:50","10","50","0@XX@1@XX@","2899@XX@6611@XX@","能判別乘數是小數的乘法問題的大小關係。","數學108"
"8634","51703205","2024-03-11 12:15:23","2119","0","0@XX@0@XX@","2115312@XX@3324@XX@","能解決整數乘以小數的直式問題。","數學108"
"46696","51727023","2024-03-11 19:36:59","15","50","0@XX@1@XX@","8471@XX@5655@XX@","認識星星的顏色與星等","自然108"
"46696","51727132","2024-03-11 19:40:36","6","50","0@XX@1@XX@","3204@XX@2612@XX@","東西方星座傳說故事","自然108"
"46696","51727152","2024-03-11 19:41:32","7","50","1@XX@0@XX@","3723@XX@3093@XX@","認識天體的分類","自然108"
"313897","51752896","2024-03-12 12:59:45","26","33","1@XX@0@XX@0@XX@","7505@XX@8573@XX@9328@XX@","體適能遊戲-追逐走","健康與體育"
"313897","51752918","2024-03-12 13:00:18","10","67","1@XX@0@XX@1@XX@","3360@XX@4088@XX@2928@XX@","體適能遊戲-追逐走","健康與體育"
"313897","51752933","2024-03-12 13:00:31","12","67","1@XX@0@XX@1@XX@","3684@XX@4879@XX@3220@XX@","體適能遊戲-追逐走","健康與體育"
"313897","51752951","2024-03-12 13:00:46","9","100","1@XX@1@XX@1@XX@","2913@XX@2980@XX@2955@XX@","體適能遊戲-追逐走","健康與體育"
"313897","51753102","2024-03-12 13:02:45","15","100","1@XX@1@XX@","9835@XX@4465@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"313897","51753122","2024-03-12 13:03:07","10","100","1@XX@1@XX@","3214@XX@7443@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"313897","51753135","2024-03-12 13:03:20","6","100","1@XX@1@XX@","2682@XX@3038@XX@","體適能遊戲-鬼抓人遊戲1","健康與體育"
"313897","51753218","2024-03-12 13:04:13","13","100","1@XX@1@XX@","7176@XX@6157@XX@","基礎體適能","健康與體育"
"313897","51753232","2024-03-12 13:04:30","6","100","1@XX@1@XX@","2717@XX@3849@XX@","基礎體適能","健康與體育"
"313897","51753247","2024-03-12 13:04:40","6","100","1@XX@1@XX@","2745@XX@3313@XX@","基礎體適能","健康與體育"
"23250","51802619","2024-03-13 11:38:45","30","0","0@XX@0@XX@","19865@XX@9774@XX@","認識天體的分類","自然108"
"13328","51802922","2024-03-13 11:43:33","4","0","0@XX@0@XX@","2054@XX@1822@XX@","認識天體的分類","自然108"
"221236","51802924","2024-03-13 11:43:24","14","50","1@XX@0@XX@","10866@XX@2390@XX@","認識天體的分類","自然108"
"221236","51802943","2024-03-13 11:43:44","5","100","1@XX@1@XX@","2718@XX@2199@XX@","認識天體的分類","自然108"
"221236","51802954","2024-03-13 11:43:53","4","100","1@XX@1@XX@","2341@XX@2021@XX@","認識天體的分類","自然108"
"23250","51803052","2024-03-13 11:44:42","14","0","0@XX@0@XX@","11267@XX@2274@XX@","認識天體的分類","自然108"
"23250","51803081","2024-03-13 11:45:03","6","100","1@XX@1@XX@","2760@XX@2870@XX@","認識天體的分類","自然108"
"62947","51803177","2024-03-08 10:26:56","436771","50","0@XX@1@XX@","436764768@XX@6982@XX@","認識扇形及其組成要素。","數學108"
"62947","51803304","2024-03-13 11:48:01","10","50","1@XX@0@XX@","5660@XX@4251@XX@","認識幾分之幾圓的扇形，並求出圓心角的度數。","數學108"
"62947","51803328","2024-03-13 11:48:20","4","0","0@XX@0@XX@","2183@XX@2463@XX@","認識天體的分類","自然108"
"128932","51808949","2024-03-13 15:32:25","83","67","0@XX@1@XX@1@XX@","20287@XX@26345@XX@36355@XX@","認識直角三角形、銳角三角形和鈍角三角形。","數學108"
"128932","51809002","2024-03-13 15:34:20","62","100","1@XX@1@XX@1@XX@","22923@XX@18693@XX@20628@XX@","認識直角三角形、銳角三角形和鈍角三角形。","數學108"
"128932","51809706","2024-03-13 16:08:19","114","100","1@XX@1@XX@1@XX@","36038@XX@60306@XX@17327@XX@","能在數線上做整數、分數、小數的比較。","數學108"
"4561","51813972","2024-03-13 19:08:43","45","100","1@XX@1@XX@","19741@XX@25560@XX@","字母-Alphabet Aa Bb","英語108"
"4561","51813980","2024-03-13 19:09:35","15","100","1@XX@1@XX@","8609@XX@7216@XX@","字母-Alphabet Cc Dd","英語108"
"4561","51813992","2024-03-13 19:10:05","18","100","1@XX@1@XX@","8181@XX@9679@XX@","字母-Alphabet Ee Ff","英語108"
"4561","51814001","2024-03-13 19:10:30","16","50","1@XX@0@XX@","7467@XX@8537@XX@","字母-Alphabet Gg Hh","英語108"
