"exam_sn","review_sn","question_sn","question_timestamp","binary_res","finish_time","ans_time"
"26048161","107556582","1031","457","1","2024-03-05 12:52:02","380"
"26048166","107556109","1221","273","1","2024-03-05 12:52:05","365"
"26048169","107558389","1220","202","1","2024-03-05 12:52:10","267"
"26048204","107558035","1039","337","0","2024-03-05 12:53:19","401"
"26048218","107559994","1038","128","0","2024-03-05 12:53:40","154"
"26048219","107558389","1221","273","1","2024-03-05 12:53:43","267"
"26048224","107558035","1039","337","1","2024-03-05 12:53:53","401"
"26048228","107559994","1038","128","1","2024-03-05 12:54:07","154"
"26048237","107561180","1041","83","1","2024-03-05 12:54:28","581"
"26048239","107560832","1037","79","1","2024-03-05 12:54:33","537"
"26048247","107559075","1045","55","1","2024-03-05 12:54:48","13"
"26048258","107561196","1029","128","1","2024-03-05 12:55:12","462"
"26048266","107561078","676","124","1","2024-03-05 12:55:28","292"
"26048274","107561947","1029","128","1","2024-03-05 12:55:49","193"
"26048280","107560832","1038","128","0","2024-03-05 12:56:06","537"
"26048283","107559994","1039","337","1","2024-03-05 12:56:10","154"
"26048290","107560832","1038","128","1","2024-03-05 12:56:27","537"
"26048298","107561196","1030","212","1","2024-03-05 12:56:45","462"
"26048311","107561947","1030","212","0","2024-03-05 12:57:23","193"
"26048321","107562446","1032","397","1","2024-03-05 12:57:51","70"
"26048324","107560501","673","487","1","2024-03-05 12:58:01","31"
"26048325","107561180","1042","254","1","2024-03-05 12:58:03","581"
"26048336","107561180","1043","266","0","2024-03-05 12:58:32","581"
"26048340","107561180","1043","266","1","2024-03-05 12:58:42","581"
"26048344","107562446","1031","457","1","2024-03-05 12:58:50","70"
"26048346","107561947","1030","212","1","2024-03-05 12:58:54","193"
"26048372","107562435","672","187","1","2024-03-05 12:59:59","381"
"26048375","107563446","1041","83","1","2024-03-05 13:00:05","878"
"26048376","107561078","677","336","1","2024-03-05 13:00:09","292"
"26048379","107561196","1032","397","1","2024-03-05 13:00:17","462"
"26048394","107560832","1040","248","1","2024-03-05 13:01:02","537"
"26048400","107563130","1029","128","0","2024-03-05 13:01:16","713"
"26048405","107561196","1031","457","0","2024-03-05 13:01:31","462"
"26048406","107563948","1041","83","1","2024-03-05 13:01:33","773"
"26048430","107561196","1031","457","1","2024-03-05 13:02:45","462"
"26048437","107560832","1039","337","1","2024-03-05 13:03:20","537"
"26048444","107565056","1047","121","0","2024-03-05 13:03:34","289"
"26048447","107563446","1042","254","0","2024-03-05 13:03:45","878"
"26048448","107561855","676","124","1","2024-03-05 13:03:45","18"
"26048451","107561180","1044","430","1","2024-03-05 13:04:02","581"
"26048456","107562649","1032","397","0","2024-03-05 13:04:14","46"
"26048460","107564598","1045","55","1","2024-03-05 13:04:27","350"
"26048461","107563130","1029","128","1","2024-03-05 13:04:28","713"
"26048465","107565056","1047","121","1","2024-03-05 13:04:36","289"
"26048466","107562649","1032","397","1","2024-03-05 13:04:39","46"
"26048476","107565056","1048","146","1","2024-03-05 13:05:33","289"
"26048479","107562435","673","487","0","2024-03-05 13:05:36","381"
"26048480","107564598","1047","121","0","2024-03-05 13:05:40","350"
"26048488","107562435","673","487","1","2024-03-05 13:06:05","381"
"26048496","107563948","1042","254","0","2024-03-05 13:06:27","773"
"26048497","107563130","1030","212","0","2024-03-05 13:06:31","713"
"26048504","107563446","1042","254","1","2024-03-05 13:06:43","878"
"26048508","107563948","1043","266","0","2024-03-05 13:06:52","773"
"26048509","107565950","1037","79","1","2024-03-05 13:06:52","237"
"26048512","107564598","1047","121","1","2024-03-05 13:06:57","350"
"26048517","107563446","1043","266","0","2024-03-05 13:07:06","878"
"26048518","107566309","1037","79","1","2024-03-05 13:07:06","66"
"26048522","107563446","1043","266","1","2024-03-05 13:07:22","878"
"26048523","107563130","1030","212","0","2024-03-05 13:07:22","713"
"26048526","107564598","1048","146","1","2024-03-05 13:07:27","350"
"26048531","107565950","1038","128","0","2024-03-05 13:07:48","237"
"26048534","107565950","1038","128","1","2024-03-05 13:07:59","237"
"26048536","107566225","1037","79","1","2024-03-05 13:08:02","366"
"26048538","107566309","1038","128","1","2024-03-05 13:08:08","66"
"26048540","107565056","1049","301","1","2024-03-05 13:08:15","289"
"26048553","107566356","677","336","0","2024-03-05 13:08:55","115"
"26048555","107566225","1038","128","0","2024-03-05 13:08:56","366"
"26048570","107566356","677","336","0","2024-03-05 13:09:51","115"
"26048573","107564598","1049","301","1","2024-03-05 13:10:08","350"
"26048574","107566225","1038","128","1","2024-03-05 13:10:08","366"
"26048576","107555932","1032","397","1","2024-03-05 13:10:18","2061"
"26048577","107566356","677","336","1","2024-03-05 13:10:22","115"
"26048584","107565950","1040","248","1","2024-03-05 13:10:47","237"
"26048586","107563446","1044","430","0","2024-03-05 13:10:51","878"
"26048595","107563130","1032","397","1","2024-03-05 13:11:21","713"
"26048600","107567323","11927","566","1","2024-03-05 13:11:33","3"
"26048604","107565950","1039","337","1","2024-03-05 13:11:52","237"
"26048613","107566925","1029","128","1","2024-03-05 13:12:16","58"
"26048617","107566225","1040","248","1","2024-03-05 13:12:21","366"
"26048626","107563130","1031","457","0","2024-03-05 13:12:57","713"
"26048630","107566925","1030","212","0","2024-03-05 13:13:05","58"
"26048631","107566660","1037","79","1","2024-03-05 13:13:11","424"
"26048641","107563948","1044","430","1","2024-03-05 13:13:58","773"
"26048645","107566225","1039","337","1","2024-03-05 13:14:02","366"
"26048647","107567938","1040","248","1","2024-03-05 13:14:04","4"
"26048656","107563948","1044","430","1","2024-03-05 13:14:23","773"
"26048661","107563446","1044","430","1","2024-03-05 13:14:37","878"
"26048667","107566660","1038","128","1","2024-03-05 13:14:53","424"
"26048672","107567877","12037","129","1","2024-03-05 13:15:24","24"
"26048678","107568079","12037","129","0","2024-03-05 13:15:48","5"
"26048696","107555932","1031","457","0","2024-03-05 13:16:51","2061"
"26048698","107568725","1037","79","0","2024-03-05 13:17:04","335"
"26048708","107566660","1040","248","1","2024-03-05 13:17:27","424"
"26048709","107566684","1037","79","1","2024-03-05 13:17:30","30"
"26048720","107568725","1038","128","0","2024-03-05 13:18:27","335"
"26048738","107569142","1041","83","1","2024-03-05 13:19:04","3"
"26048748","107569440","1045","55","1","2024-03-05 13:19:36","8"
"26048749","107566660","1039","337","1","2024-03-05 13:19:37","424"
"26048769","107568725","1040","248","1","2024-03-05 13:21:01","335"
"26048783","107568725","1039","337","0","2024-03-05 13:22:36","335"
"26048788","107569254","11928","313","1","2024-03-05 13:23:13","7"
"26048823","107569547","11928","313","1","2024-03-05 13:27:00","162"
"26053864","107689676","1037","79","1","2024-03-05 17:57:53","1005"
"26053869","107689676","1038","128","1","2024-03-05 17:59:39","1005"
"26053874","107689676","1040","248","1","2024-03-05 18:02:07","1005"
"26053920","107689676","1039","337","1","2024-03-05 18:14:34","1005"
"26054155","107695159","672","187","1","2024-03-05 19:18:37","325"
"26054194","107695159","673","487","0","2024-03-05 19:23:51","325"
"26054296","107697008","1029","128","1","2024-03-05 19:38:10","612"
"26054311","107697008","1030","212","0","2024-03-05 19:39:40","612"
"26054320","107697008","1030","212","1","2024-03-05 19:40:04","612"
"26054351","107697008","1032","397","1","2024-03-05 19:44:50","612"
"26054372","107697008","1031","457","0","2024-03-05 19:47:49","612"
"26054373","107697008","1031","457","1","2024-03-05 19:48:13","612"
"26054407","107698949","1037","79","0","2024-03-05 19:52:03","550"
"26054416","107698949","1037","79","1","2024-03-05 19:53:32","550"
"26054425","107698949","1038","128","1","2024-03-05 19:54:46","550"
"26054443","107698949","1040","248","1","2024-03-05 19:57:09","550"
"26054465","107698949","1040","248","1","2024-03-05 19:59:04","550"
"26054484","107698949","1039","337","0","2024-03-05 20:00:47","550"
"26054489","107698949","1039","337","1","2024-03-05 20:00:59","550"
"26054649","107702811","1218","103","1","2024-03-05 20:24:04","258"
"26054669","107702811","1219","147","1","2024-03-05 20:26:03","258"
"26054680","107702811","1220","202","1","2024-03-05 20:27:00","258"
"26054691","107702811","1221","273","1","2024-03-05 20:28:15","258"
"26054708","107704043","1220","202","1","2024-03-05 20:31:21","4"
"26054750","107704778","1029","128","1","2024-03-05 20:38:50","973"
"26054844","107704778","1030","212","1","2024-03-05 20:48:14","973"
"26054882","107704778","1032","397","1","2024-03-05 20:52:57","973"
"26054898","107704778","1031","457","1","2024-03-05 20:54:27","973"
"26054937","107707486","1029","128","1","2024-03-05 20:58:44","11"
"26054959","107708018","1037","79","1","2024-03-05 21:01:56","312"
"26054970","107708018","1038","128","1","2024-03-05 21:02:50","312"
"26054985","107708018","1040","248","1","2024-03-05 21:05:09","312"
"26055000","107708018","1039","337","1","2024-03-05 21:07:01","312"
"26055018","107709130","1040","248","1","2024-03-05 21:09:59","7"
"26065697","107872047","12037","129","1","2024-03-06 20:47:00","8"
"26065800","107872872","11928","313","1","2024-03-06 20:54:58","8"
"26065966","107874697","11927","566","0","2024-03-06 21:10:36","104"
"26067266","107891937","11927","566","0","2024-03-07 07:42:48","2"
"26067274","107891761","12037","129","0","2024-03-07 07:43:31","91"
"26067327","107892370","12037","129","0","2024-03-07 07:48:27","29"
"26067330","107892810","12037","129","0","2024-03-07 07:48:37","28"
"26067333","107892810","12037","129","1","2024-03-07 07:48:52","28"
"26067489","107894128","11928","313","0","2024-03-07 07:58:13","83"
"26067499","107895789","12037","129","1","2024-03-07 07:58:47","18"
"26067548","107894470","11928","313","1","2024-03-07 08:00:28","33"
"26067738","107898373","11928","313","1","2024-03-07 08:07:07","9"
"26068782","107919655","11927","566","0","2024-03-07 08:29:37","9"
"26069064","107927129","12037","129","0","2024-03-07 08:38:22","206"
"26082672","108176493","11927","566","1","2024-03-08 08:16:54","35"
"26082784","108184649","12037","129","1","2024-03-08 08:20:56","28"
"26083140","108190191","11928","313","1","2024-03-08 08:32:06","169"
"26084703","108220851","12037","129","1","2024-03-08 09:54:09","3"
"26085331","108237601","12037","129","0","2024-03-08 10:28:26","3"
"26085674","108239847","11928","313","1","2024-03-08 10:41:02","47"
"26097343","108480776","12037","129","1","2024-03-10 08:59:59","10"
"26097353","108480976","11928","313","1","2024-03-10 09:07:55","9"
"26097805","108494054","12037","129","0","2024-03-10 11:56:31","27"
"26097808","108494054","12037","129","1","2024-03-10 11:56:53","27"
"26097861","108494727","11928","313","0","2024-03-10 12:11:27","33"
"26097864","108494727","11928","313","1","2024-03-10 12:11:49","33"
"26098221","108503027","11928","313","1","2024-03-10 13:58:26","31"
"26098670","108511225","1294","62","0","2024-03-10 15:52:41","7"
"26098706","108511894","10737","62","1","2024-03-10 16:02:28","85"
"26098709","108511894","10739","96","1","2024-03-10 16:03:10","85"
"26098712","108511894","10311","113","1","2024-03-10 16:03:35","85"
"26098714","108511894","10738","114","1","2024-03-10 16:03:46","85"
"26098745","108512301","10308","132","1","2024-03-10 16:08:50","5"
"26098767","108512724","10725","56","1","2024-03-10 16:11:55","153"
"26098770","108512724","10316","69","1","2024-03-10 16:12:15","153"
"26098771","108512724","10726","70","1","2024-03-10 16:12:25","153"
"26098772","108512724","10727","95","1","2024-03-10 16:12:54","153"
"26098779","108512724","10728","135","1","2024-03-10 16:13:42","153"
"26098785","108512724","10729","171","1","2024-03-10 16:14:22","153"
"26098973","108515939","615","172","0","2024-03-10 16:55:43","11"
"26102099","108560629","11928","313","0","2024-03-11 08:01:42","1008"
"26113184","108768059","10155","279","1","2024-03-11 19:15:28","7"
"26113283","108769388","11928","313","0","2024-03-11 19:32:41","13"
"26114731","108795560","1041","83","0","2024-03-12 07:37:32","895"
"26114734","108795560","1041","83","1","2024-03-12 07:37:55","895"
"26114735","108795611","1041","83","0","2024-03-12 07:38:00","495"
"26114737","108795673","1047","121","1","2024-03-12 07:38:24","40"
"26114739","108795607","1041","83","0","2024-03-12 07:38:44","848"
"26114743","108795673","1048","146","1","2024-03-12 07:38:55","40"
"26114744","108795607","1041","83","1","2024-03-12 07:39:11","848"
"26114754","108795791","1041","83","1","2024-03-12 07:40:51","539"
"26114757","108795560","1042","254","1","2024-03-12 07:41:21","895"
"26114761","108795611","1042","254","0","2024-03-12 07:41:38","495"
"26114763","108795560","1043","266","1","2024-03-12 07:41:56","895"
"26114777","108795611","1043","266","0","2024-03-12 07:43:03","495"
"26114778","108795611","1043","266","1","2024-03-12 07:43:18","495"
"26114779","108795607","1042","254","0","2024-03-12 07:43:26","848"
"26114789","108795607","1042","254","1","2024-03-12 07:43:58","848"
"26114790","108795791","1042","254","0","2024-03-12 07:44:03","539"
"26114794","108795791","1042","254","1","2024-03-12 07:44:24","539"
"26114796","108795607","1043","266","1","2024-03-12 07:44:37","848"
"26114805","108795791","1043","266","1","2024-03-12 07:45:17","539"
"26114809","108796565","1041","83","1","2024-03-12 07:45:23","611"
"26114819","108795611","1044","430","1","2024-03-12 07:46:12","495"
"26114824","108796656","1041","83","1","2024-03-12 07:46:28","492"
"26114874","108796656","1042","254","1","2024-03-12 07:49:31","492"
"26114879","108795791","1044","430","1","2024-03-12 07:49:44","539"
"26114886","108795560","1044","430","0","2024-03-12 07:50:06","895"
"26114891","108796656","1043","266","1","2024-03-12 07:50:24","492"
"26114892","108795560","1044","430","1","2024-03-12 07:50:30","895"
"26114904","108796565","1042","254","1","2024-03-12 07:51:22","611"
"26114918","108796565","1043","266","0","2024-03-12 07:51:58","611"
"26114926","108795560","1044","430","1","2024-03-12 07:52:23","895"
"26114933","108795607","1044","430","1","2024-03-12 07:52:48","848"
"26114953","108796656","1044","430","0","2024-03-12 07:53:51","492"
"26114964","108798460","1041","83","1","2024-03-12 07:54:14","565"
"26114976","108798351","1049","301","1","2024-03-12 07:54:39","29"
"26114989","108796565","1044","430","0","2024-03-12 07:55:20","611"
"26115024","108798931","1041","83","1","2024-03-12 07:56:39","6"
"26115058","108798460","1042","254","1","2024-03-12 07:58:16","565"
"26115066","108799959","1041","83","1","2024-03-12 07:58:50","1057"
"26115074","108798460","1043","266","1","2024-03-12 07:59:02","565"
"26115121","108799401","1045","55","1","2024-03-12 08:00:23","461"
"26115161","108799401","1047","121","1","2024-03-12 08:01:38","461"
